season,player_id,position_final,player_name,team,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,cap_number,cash_paid,has_contract_match,has_missing_contract,meets_sample_threshold,sample_confidence,contract_confidence,overall_confidence,draft_year,draft_round,draft_pick,years_since_drafted,draft_capital_bucket,estimated_contract_stage,is_likely_rookie_contract,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,reg_snap_games,reg_teams_with_snaps,reg_offense_snaps,reg_defense_snaps,reg_special_teams_snaps,reg_avg_offense_snap_pct,reg_max_offense_snap_pct,reg_games_off_snap_50_plus,reg_games_off_snap_70_plus,reg_avg_defense_snap_pct,reg_max_defense_snap_pct,reg_games_def_snap_50_plus,reg_avg_st_snap_pct,reg_max_st_snap_pct,playoff_snap_games,playoff_teams_with_snaps,playoff_offense_snaps,playoff_defense_snaps,playoff_special_teams_snaps,playoff_avg_offense_snap_pct,playoff_max_offense_snap_pct,playoff_games_off_snap_50_plus,playoff_games_off_snap_70_plus,playoff_avg_defense_snap_pct,playoff_max_defense_snap_pct,playoff_games_def_snap_50_plus,playoff_avg_st_snap_pct,playoff_max_st_snap_pct,injury_report_weeks,out_weeks,doubtful_weeks,questionable_weeks,practice_dnp_weeks,limited_practice_weeks,unique_primary_injury_weeks,has_reg_snap_data,has_playoff_snap_data,has_injury_source_for_season,injury_merge_matched,played_regular_season,played_playoffs,was_on_injury_report
2022,00-0038124,WR,Christian Watson,GB,0,0,0,0,80,2,41,611,7,66,0.0,6.649839835474268,30.71060199712872,37.36044183260299,109.16044183260298,1.680186,4.605744,True,False,True,normal_sample,contract_matched,high,2022.0,2.0,34.0,0.0,round_2,rookie_contract,True,25.0,64.0,39.0,10.0,14,1,507.0,0.0,14.0,0.5742857142857142,0.92,8,6,0.0,0.0,0,0.037142857142857144,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2022,00-0038129,TE,Cade Otton,TB,0,0,0,0,0,0,42,391,2,65,0.0,0.0,4.9721009016464865,4.9721009016464865,41.02210090164649,0.913485,1.53894,True,False,True,normal_sample,contract_matched,high,2022.0,4.0,106.0,0.0,rounds_4_5,rookie_contract,True,26.0,28.0,2.0,14.0,16,1,803.0,0.0,107.0,0.685625,0.94,13,7,0.0,0.0,0,0.246875,0.58,1.0,1.0,60.0,0.0,6.0,0.73,0.73,1.0,1.0,0.0,0.0,0.0,0.26,0.26,,,,,,,,1,1,0,0,1,1,
2022,00-0038134,RB,Kenneth Walker III,SEA,0,0,0,0,1050,9,27,165,0,35,0.0,-14.81052159767374,-11.958612450398505,-26.76913404807225,67.73086595192775,1.534833,4.024332,True,False,True,normal_sample,contract_matched,high,2022.0,2.0,41.0,0.0,round_2,rookie_contract,True,24.0,34.0,10.0,15.0,15,1,575.0,0.0,0.0,0.586,0.87,11,7,0.0,0.0,0,0.0,0.0,1.0,1.0,48.0,0.0,0.0,0.71,0.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0026158,QB,Joe Flacco,CLE,1616,13,8,8,2,0,0,0,0,0,-0.5545871609025781,-0.4699459768101306,0.0,-1.0245331377127087,23.23546686228729,1.175,1.1,True,False,True,normal_sample,contract_matched,high,2008.0,1.0,18.0,15.0,round_1,second_contract_or_later,False,25.0,34.0,9.0,8.0,5,1,346.0,0.0,0.0,0.97,1.0,5,5,0.0,0.0,0,0.0,0.0,1.0,1.0,71.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0026498,QB,Matthew Stafford,LA,3965,24,11,30,65,0,0,0,0,0,54.19110787712951,3.9656354920298327,1.053,59.20974336915934,120.60974336915932,20.0,27.5,True,False,True,normal_sample,contract_matched,high,2009.0,1.0,1.0,14.0,round_1,second_contract_or_later,False,11.0,8.0,-3.0,25.0,15,1,1000.0,0.0,0.0,0.9760000000000001,1.0,15,14,0.0,0.0,0,0.0,0.0,1.0,1.0,58.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0028118,QB,Tyrod Taylor,NYG,1341,5,3,17,197,0,0,0,0,0,1.169015696653961,-0.4128365462541494,0.0,0.7561791503998117,23.766179150399815,6.9,5.5,True,False,True,normal_sample,contract_matched,high,2011.0,6.0,180.0,12.0,rounds_6_7,second_contract_or_later,False,24.0,21.0,-3.0,25.0,11,1,373.0,0.0,0.0,0.47909090909090907,1.0,4,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0029263,QB,Russell Wilson,DEN,3070,26,8,45,341,3,0,0,0,0,-15.177197524169006,17.56566172705452,0.0,2.388464202885512,83.88846420288552,22.0,28.0,True,False,True,normal_sample,contract_matched,high,2012.0,3.0,75.0,11.0,round_3,second_contract_or_later,False,16.0,6.0,-10.0,32.0,15,1,938.0,0.0,0.0,0.996,1.0,15,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0029604,QB,Kirk Cousins,MIN,2331,18,5,17,25,0,0,0,0,0,37.10304547110406,1.6873686246108264,0.0,38.79041409571489,85.10041409571488,20.25,30.0,True,False,True,normal_sample,contract_matched,high,2012.0,4.0,102.0,11.0,rounds_4_5,second_contract_or_later,False,15.0,7.0,-8.0,30.0,8,1,512.0,0.0,0.0,0.98125,1.0,8,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0029701,QB,Ryan Tannehill,TEN,1616,4,7,32,74,1,0,0,0,1,-22.866367662793895,-4.06789508505608,-0.4180150681640953,-27.35227781601407,-18.49227781601407,36.6,27.0,True,False,True,normal_sample,contract_matched,high,2012.0,1.0,8.0,11.0,round_1,second_contract_or_later,False,33.0,2.0,-31.0,40.0,10,1,500.0,0.0,2.0,0.8390000000000001,1.0,9,8,0.0,0.0,0,0.005,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0030035,WR,Adam Thielen,CAR,0,0,0,0,6,0,103,1014,4,137,0.0,0.2364210255909711,60.728397488386285,60.96481851397726,149.71481851397726,3.332,10.0,True,False,True,normal_sample,contract_matched,high,,,,,undrafted_or_unmatched,undrafted_or_unmatched,False,14.0,51.0,37.0,14.0,17,1,1046.0,0.0,0.0,0.9111764705882353,1.0,17,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0030279,WR,Keenan Allen,LAC,49,1,0,0,6,0,108,1243,7,150,3.514876914501656,0.1539511757437139,60.83327256819728,64.50210065844266,177.44210065844266,12.7825,19.0,True,False,True,normal_sample,contract_matched,high,2013.0,3.0,76.0,10.0,round_3,second_contract_or_later,False,9.0,14.0,5.0,39.0,13,1,779.0,0.0,1.0,0.89,0.98,13,13,0.0,0.0,0,0.0038461538461538464,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0030431,WR,Robert Woods,HOU,0,0,0,0,7,0,40,426,1,75,0.0,0.1357164230430498,2.148326609799786,2.2840430328428365,36.93404303284284,5.5,8.705882,True,False,True,normal_sample,contract_matched,high,2013.0,2.0,41.0,10.0,round_2,second_contract_or_later,False,78.0,30.0,-48.0,87.0,14,1,666.0,0.0,24.0,0.6971428571428572,0.86,13,8,0.0,0.0,0,0.06285714285714286,0.17,2.0,1.0,47.0,0.0,2.0,0.49,0.65,1.0,0.0,0.0,0.0,0.0,0.035,0.07,,,,,,,,1,1,0,0,1,1,
2023,00-0030506,TE,Travis Kelce,KC,0,0,0,0,0,0,93,984,5,121,0.0,0.0,48.01501512007571,48.01501512007571,135.4650151200757,14.801944,12.25,True,False,True,normal_sample,contract_matched,high,2013.0,3.0,63.0,10.0,round_3,second_contract_or_later,False,3.0,2.0,-1.0,18.0,15,1,775.0,2.0,0.0,0.77,0.94,15,11,0.0013333333333333333,0.01,0,0.0,0.0,4.0,1.0,242.0,0.0,0.0,0.8375,0.86,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0030513,RB,Latavius Murray,BUF,0,0,0,0,300,4,17,119,0,22,0.0,-2.5622984387688468,6.6656454447588995,4.103347005990052,41.303347005990055,1.0925,1.3175,True,False,True,normal_sample,contract_matched,high,2013.0,6.0,181.0,10.0,rounds_6_7,second_contract_or_later,False,42.0,43.0,1.0,28.0,16,1,351.0,0.0,0.0,0.3225,0.52,1,0,0.0,0.0,0,0.0,0.0,2.0,1.0,24.0,0.0,0.0,0.16499999999999998,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0030564,WR,DeAndre Hopkins,TEN,0,0,0,0,9,0,75,1057,7,137,-0.4180150681640953,0.2670170360361226,19.165303081635933,19.01430504950796,112.06430504950796,4.568,14.0,True,False,True,normal_sample,contract_matched,high,2013.0,1.0,27.0,10.0,round_1,second_contract_or_later,False,32.0,37.0,5.0,39.0,17,1,758.0,0.0,1.0,0.7217647058823529,0.87,17,10,0.0,0.0,0,0.001764705882352941,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0030565,QB,Geno Smith,SEA,3624,20,9,31,155,1,1,-2,0,1,34.54653651417416,-4.9264974177931435,-1.4415200678631663,28.178519028517847,89.56851902851785,10.1,27.5,True,False,True,normal_sample,contract_matched,high,2013.0,2.0,39.0,10.0,round_2,second_contract_or_later,False,14.0,13.0,-1.0,24.0,15,1,906.0,0.0,0.0,0.9713333333333334,1.0,15,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0031235,WR,Odell Beckham Jr.,BAL,0,0,0,0,0,0,35,565,3,64,0.0,0.0,21.68043598897827,21.68043598897827,67.68043598897827,4.932,16.0,True,False,True,normal_sample,contract_matched,high,2014.0,1.0,12.0,9.0,round_1,second_contract_or_later,False,56.0,32.0,-24.0,73.0,14,1,465.0,0.0,0.0,0.4935714285714286,0.92,8,1,0.0,0.0,0,0.0,0.0,2.0,1.0,54.0,0.0,0.0,0.43999999999999995,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0031236,WR,Brandin Cooks,DAL,0,0,0,0,35,0,54,657,8,81,0.0,1.7098924642195923,35.82621821005463,37.53611067427422,109.63611067427422,6.0,12.0,True,False,True,normal_sample,contract_matched,high,2014.0,1.0,20.0,9.0,round_1,second_contract_or_later,False,33.0,28.0,-5.0,53.0,16,1,809.0,0.0,1.0,0.733125,0.9,16,12,0.0,0.0,0,0.0025,0.04,1.0,1.0,88.0,0.0,0.0,0.93,0.93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0031260,TE,Logan Thomas,WAS,0,0,0,0,2,0,55,496,4,78,0.0,0.5107277729548514,-4.838877230034596,-4.3281494570797445,46.32185054292026,8.725,6.975,True,False,True,normal_sample,contract_matched,high,2014.0,4.0,120.0,9.0,rounds_4_5,second_contract_or_later,False,28.0,6.0,-22.0,36.0,16,1,732.0,0.0,1.0,0.691875,0.82,15,10,0.0,0.0,0,0.001875,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0031280,QB,Derek Carr,NO,3878,25,8,31,40,0,0,0,0,0,28.025057313621545,-20.27587383863353,0.0,7.749183474988016,74.77918347498802,7.2,30.0,True,False,True,normal_sample,contract_matched,high,2014.0,2.0,36.0,9.0,round_2,second_contract_or_later,False,18.0,18.0,0.0,19.0,17,1,978.0,0.0,0.0,0.841764705882353,0.97,16,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0031345,QB,Jimmy Garoppolo,LV,1205,7,9,14,39,0,0,0,0,0,-18.10863541386211,-2.7111202365194913,0.0,-20.8197556503816,-14.319755650381602,7.002,24.07,True,False,True,normal_sample,contract_matched,high,2014.0,2.0,62.0,9.0,round_2,second_contract_or_later,False,32.0,19.0,-13.0,36.0,7,1,325.0,0.0,0.0,0.8042857142857143,1.0,6,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0031376,RB,Jerick McKinnon,KC,4,1,0,0,60,1,25,192,4,32,1.1053474548389204,-0.0179227527287371,7.182948330042297,8.27037303215248,44.16037303215248,1.0925,1.3175,True,False,True,normal_sample,contract_matched,high,2014.0,3.0,96.0,9.0,round_3,second_contract_or_later,False,40.0,43.0,3.0,24.0,12,1,264.0,0.0,152.0,0.325,0.45,0,0,0.0,0.0,0,0.5133333333333333,0.68,1.0,1.0,17.0,0.0,18.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.55,0.55,,,,,,,,1,1,0,0,1,1,
2023,00-0031381,WR,Davante Adams,LV,0,0,0,0,0,0,103,1144,8,175,0.0,0.0,13.48143869957893,13.48143869957893,120.43143869957892,14.74,6.64,True,False,True,normal_sample,contract_matched,high,2014.0,2.0,53.0,9.0,round_2,second_contract_or_later,False,27.0,8.0,-19.0,70.0,17,1,963.0,0.0,3.0,0.9211764705882353,1.0,17,17,0.0,0.0,0,0.007058823529411764,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0031408,WR,Mike Evans,TB,0,0,0,0,0,0,79,1255,13,136,0.0,0.0,54.08850365635298,54.08850365635298,175.58850365635297,23.6985,14.5,True,False,True,normal_sample,contract_matched,high,2014.0,1.0,7.0,9.0,round_1,second_contract_or_later,False,10.0,2.0,-8.0,56.0,17,1,863.0,0.0,1.0,0.786470588235294,0.93,16,15,0.0,0.0,0,0.0029411764705882353,0.05,2.0,1.0,111.0,0.0,0.0,0.8300000000000001,0.86,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0031428,WR,Allen Robinson,PIT,0,0,0,0,0,0,34,280,0,49,0.0,0.0,-4.572062466759873,-4.572062466759873,17.927937533240126,3.0825,5.0,True,False,True,normal_sample,contract_matched,high,2014.0,2.0,61.0,9.0,round_2,second_contract_or_later,False,91.0,53.0,-38.0,83.0,17,1,771.0,0.0,4.0,0.7229411764705883,0.89,17,8,0.0,0.0,0,0.008823529411764706,0.04,1.0,1.0,26.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0031544,WR,Amari Cooper,CLE,0,0,0,0,0,0,72,1250,5,128,0.0,0.0,46.09748478105425,46.09748478105425,141.59748478105425,23.776,20.0,True,False,True,normal_sample,contract_matched,high,2015.0,1.0,4.0,8.0,round_1,second_contract_or_later,False,15.0,1.0,-14.0,67.0,15,1,883.0,0.0,1.0,0.7806666666666667,0.94,14,13,0.0,0.0,0,0.002,0.03,1.0,1.0,69.0,0.0,0.0,0.97,0.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0031547,WR,DeVante Parker,NE,0,0,0,0,0,0,33,394,0,55,0.0,0.0,1.0191893047730458,1.0191893047730458,28.96918930477305,3.686666,7.12,True,False,True,normal_sample,contract_matched,high,2015.0,1.0,14.0,8.0,round_1,second_contract_or_later,False,84.0,48.0,-36.0,81.0,13,1,581.0,0.0,0.0,0.7338461538461538,1.0,10,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0031549,WR,Nelson Agholor,BAL,0,0,0,0,0,0,35,381,4,45,0.0,0.0,17.871011294482273,17.871011294482273,57.67101129448227,1.582,3.75,True,False,True,normal_sample,contract_matched,high,2015.0,1.0,20.0,8.0,round_1,second_contract_or_later,False,60.0,69.0,9.0,34.0,17,1,582.0,0.0,5.0,0.5205882352941176,1.0,8,3,0.0,0.0,0,0.009999999999999998,0.11,2.0,1.0,65.0,0.0,0.0,0.52,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0031588,WR,Stefon Diggs,BUF,0,0,0,0,5,0,107,1183,8,160,0.0,0.8734940083231777,39.28409516930596,40.157589177629134,150.30758917762915,14.875111,24.415,True,False,True,normal_sample,contract_matched,high,2015.0,5.0,146.0,8.0,rounds_4_5,second_contract_or_later,False,13.0,7.0,-6.0,54.0,17,1,949.0,0.0,1.0,0.8129411764705883,0.99,16,13,0.0,0.0,0,0.0023529411764705885,0.04,2.0,1.0,125.0,0.0,0.0,0.87,0.9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0031610,TE,Darren Waller,NYG,0,0,0,0,0,0,52,552,1,74,0.0,0.0,15.290661887388168,15.290661887388168,58.89066188738817,4.72375,12.1,True,False,True,normal_sample,contract_matched,high,2015.0,6.0,204.0,8.0,rounds_6_7,second_contract_or_later,False,20.0,18.0,-2.0,20.0,12,1,568.0,0.0,0.0,0.6908333333333334,0.92,10,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0031687,RB,Raheem Mostert,MIA,0,0,0,0,1012,18,25,175,3,32,0.0,17.179602537857136,-1.2302540645607871,15.949348473296348,144.54934847329633,2.187941,3.820882,True,False,True,normal_sample,contract_matched,high,,,,,undrafted_or_unmatched,undrafted_or_unmatched,False,2.0,25.0,23.0,9.0,15,1,555.0,0.0,3.0,0.5660000000000001,0.79,12,3,0.0,0.0,0,0.006666666666666667,0.04,1.0,1.0,27.0,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0032211,WR,Tyler Lockett,SEA,0,0,0,0,0,0,79,894,5,122,0.0,0.0,41.28231917026342,41.28231917026342,120.73231917026342,11.06,9.7,True,False,True,normal_sample,contract_matched,high,2015.0,3.0,69.0,8.0,round_3,second_contract_or_later,False,26.0,17.0,-9.0,60.0,17,1,839.0,0.0,2.0,0.7994117647058824,0.95,17,15,0.0,0.0,0,0.00411764705882353,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0032398,WR,Chris Moore,TEN,0,0,0,0,39,0,22,424,0,35,0.0,2.091619018930942,18.269116410272552,20.360735429203498,49.01073542920349,1.0925,1.3175,True,False,True,normal_sample,contract_matched,high,2016.0,4.0,107.0,7.0,rounds_4_5,second_contract_or_later,False,68.0,80.0,12.0,27.0,17,1,596.0,0.0,98.0,0.57,0.83,10,5,0.0,0.0,0,0.2111764705882353,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0032464,WR,Kalif Raymond,DET,0,0,0,0,75,0,35,489,1,44,0.0,3.327270259556826,29.94192427557341,33.26919453513023,73.21919453513024,2.775,4.4,True,False,True,normal_sample,contract_matched,high,,,,,undrafted_or_unmatched,undrafted_or_unmatched,False,52.0,58.0,6.0,38.0,17,1,348.0,0.0,74.0,0.2952941176470588,0.48,0,0,0.0,0.0,0,0.1652941176470588,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0032764,RB,Derrick Henry,TEN,14,2,0,0,1167,12,28,214,0,36,4.522410724341171,-2.098503159038166,3.1744809493247885,5.598388514627793,121.7883885146278,16.367647,10.5,True,False,True,normal_sample,contract_matched,high,2016.0,2.0,45.0,7.0,round_2,second_contract_or_later,False,5.0,1.0,-4.0,35.0,17,1,558.0,0.0,0.0,0.5364705882352941,0.71,9,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0032765,WR,Michael Thomas,NO,0,0,0,0,0,0,39,448,1,64,0.0,0.0,12.608109096507382,12.608109096507382,47.75810909650738,14.453588,6.46,True,False,True,normal_sample,contract_matched,high,2016.0,2.0,47.0,7.0,round_2,second_contract_or_later,False,70.0,9.0,-61.0,93.0,10,1,490.0,0.0,0.0,0.683,0.83,9,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0033009,WR,Tyler Boyd,CIN,0,0,1,0,11,0,67,667,2,98,-6.527068739582319,0.7327160732238553,5.828839830407998,0.0344871640495343,54.684487164049536,10.3,8.9,True,False,True,normal_sample,contract_matched,high,2016.0,2.0,55.0,7.0,round_2,second_contract_or_later,False,64.0,20.0,-44.0,86.0,17,1,824.0,0.0,1.0,0.7605882352941177,0.92,16,12,0.0,0.0,0,0.001764705882352941,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0033040,WR,Tyreek Hill,MIA,0,0,0,0,15,0,119,1799,13,171,0.0,-1.1775423273211345,91.74883128512816,90.571288957807,250.02128895780703,12.82375,26.35,True,False,True,normal_sample,contract_matched,high,2016.0,5.0,165.0,7.0,rounds_4_5,second_contract_or_later,False,2.0,13.0,11.0,29.0,16,1,695.0,0.0,3.0,0.673125,0.9,14,8,0.0,0.0,0,0.00625,0.04,1.0,1.0,40.0,0.0,0.0,0.66,0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0033045,RB,Ezekiel Elliott,NE,0,0,0,0,642,3,51,313,2,65,0.0,-27.282744640982337,-10.107500240426049,-37.390244881408385,38.109755118591615,3.0,3.3,True,False,True,normal_sample,contract_matched,high,2016.0,1.0,4.0,7.0,round_1,second_contract_or_later,False,44.0,18.0,-26.0,54.0,17,1,539.0,0.0,1.0,0.5305882352941176,0.93,6,5,0.0,0.0,0,0.001764705882352941,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0033077,QB,Dak Prescott,DAL,4516,36,9,39,242,2,0,0,0,0,120.79506478811255,13.090557725794614,0.0,133.88562251390718,241.39562251390717,26.832647,31.0,True,False,True,normal_sample,contract_matched,high,2016.0,4.0,135.0,7.0,rounds_4_5,second_contract_or_later,False,3.0,4.0,1.0,17.0,17,1,1115.0,0.0,0.0,0.9388235294117647,1.0,17,17,0.0,0.0,0,0.0,0.0,1.0,1.0,95.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0033090,TE,Hunter Henry,NE,0,0,0,0,0,0,42,419,6,61,0.0,0.0,18.465609720856815,18.465609720856815,67.91560972085682,15.5,10.323529,True,False,True,normal_sample,contract_matched,high,2016.0,2.0,35.0,7.0,round_2,second_contract_or_later,False,17.0,1.0,-16.0,33.0,14,1,664.0,0.0,6.0,0.7478571428571429,0.92,14,10,0.0,0.0,0,0.016428571428571428,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2023,00-0033106,QB,Jared Goff,DET,4575,30,12,30,21,2,0,0,0,0,80.94225091908035,-21.90658182852732,0.0,59.03566909055303,140.33566909055304,30.975,25.975,True,False,True,normal_sample,contract_matched,high,2016.0,1.0,1.0,7.0,round_1,second_contract_or_later,False,10.0,3.0,-7.0,29.0,17,1,1175.0,0.0,0.0,0.9970588235294118,1.0,17,17,0.0,0.0,0,0.0,0.0,3.0,1.0,201.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0033110,TE,Tyler Higbee,LA,0,0,0,0,0,0,47,495,2,70,0.0,0.0,18.80507137780861,18.80507137780861,61.3050713778086,6.438786,7.267647,True,False,True,normal_sample,contract_matched,high,2016.0,4.0,110.0,7.0,rounds_4_5,second_contract_or_later,False,18.0,11.0,-7.0,26.0,15,1,866.0,0.0,6.0,0.8653333333333334,0.99,15,13,0.0,0.0,0,0.014666666666666668,0.08,1.0,1.0,38.0,0.0,0.0,0.66,0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0033280,RB,Christian McCaffrey,SF,0,0,0,0,1459,14,67,564,7,83,0.0,14.388323717255844,6.454787399318722,20.84311111657457,201.74311111657457,3.424,12.0,True,False,True,normal_sample,contract_matched,high,2017.0,1.0,8.0,6.0,round_1,second_contract_or_later,False,1.0,14.0,13.0,15.0,16,1,812.0,0.0,1.0,0.816875,1.0,16,13,0.0,0.0,0,0.0025,0.04,3.0,1.0,194.0,0.0,0.0,0.9466666666666667,0.98,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2023,00-0033282,WR,Curtis Samuel,WAS,0,0,0,0,39,1,62,613,4,91,0.0,3.760684555309126,6.006242268805458,9.766926824114584,72.86692682411459,13.0,10.6,True,False,True,normal_sample,contract_matched,high,2017.0,2.0,40.0,6.0,round_2,second_contract_or_later,False,53.0,12.0,-41.0,84.0,16,1,571.0,0.0,0.0,0.56375,0.74,14,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
