season,team,player_id,player_name,position,position_group,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,contract_player_name,contract_position,cap_number,cash_paid,base_salary,guaranteed_salary,position_final,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,player_value_tier
2023,DET,00-0033943,Josh Reynolds,WR,WR,0,0,0,0,0,0,40,608,5,64,0.0,0.0,14.700263801555883,14.700263801555883,70.10026380155588,Josh Reynolds,WR,4.0,3.5,1.8,1.0,WR,55.0,43.0,-12.0,64.5,Major overpay
2023,DET,00-0035685,David Montgomery,RB,RB,0,0,0,0,1015,13,16,117,0,24,0.0,10.28340074429789,-8.179863842146005,2.103536902151884,101.70353690215188,David Montgomery,RB,2.845588,6.161765,1.25,1.25,RB,10.0,20.0,10.0,19.5,Strong bargain
2023,DET,00-0036963,Amon-Ra St. Brown,WR,WR,0,0,0,1,24,0,119,1515,10,164,-1.9745741735678166,1.235034344252199,71.34393314206709,70.60439331275147,207.05439331275147,Amon-Ra St. Brown,WR,1.136315,0.94,0.94,0.0,WR,3.0,79.0,76.0,2.0,Major bargain
2023,DET,00-0037240,Jameson Williams,WR,WR,0,0,0,0,29,1,24,354,2,42,0.0,2.504309055279009,13.631020210159477,16.135329265438486,50.285329265438484,Jameson Williams,WR,3.713318,1.115812,1.148718,0.0,WR,67.0,47.0,-20.0,71.0,Major overpay
2023,DET,00-0039065,Sam LaPorta,TE,TE,0,0,0,0,4,0,86,889,10,120,0.0,0.13318984856596217,40.43289501998984,40.566084868555805,136.7160848685558,Sam LaPorta,TE,1.72109,4.63436,0.75,0.75,TE,2.0,24.0,22.0,3.0,Major bargain
2023,DET,00-0039139,Jahmyr Gibbs,RB,RB,0,0,0,0,945,10,52,316,1,71,0.0,-5.18102973025623,-12.10023507666364,-17.28126480691987,91.76873519308013,Jahmyr Gibbs,RB,3.24457,10.72828,0.75,0.75,RB,15.0,15.0,0.0,29.0,Fair value
2023,GB,00-0033293,Aaron Jones,RB,RB,0,0,0,0,656,2,30,233,1,43,0.0,2.3829092331870925,9.50120469911127,11.884113932298362,72.83411393229837,Aaron Jones,RB,8.197,10.682353,1.08,0.0,RB,21.0,7.0,-14.0,44.5,Major overpay
2023,GB,00-0036264,Jordan Love,QB,QB,4159,32,11,30,247,4,0,0,0,0,88.02358448326395,-7.342560899298355,0.0,80.6810235839656,181.12102358396558,Jordan Love,QB,4.409271,9.798655,1.01,1.01,QB,6.0,25.0,19.0,4.0,Strong bargain
2023,GB,00-0036265,AJ Dillon,RB,RB,0,0,0,0,613,2,22,223,0,28,0.0,-23.49627604587461,5.780031336733373,-17.716244709141236,35.58375529085877,A.J. Dillon,RB,1.681855,1.330795,1.330795,0.0,RB,46.0,31.0,-15.0,46.0,Major overpay
2023,GB,00-0037816,Romeo Doubs,WR,WR,0,0,0,0,0,0,59,674,8,96,-0.947,0.0,25.05756660561879,24.11056660561879,96.56056660561879,Romeo Doubs,WR,1.040979,0.87,0.87,0.0,WR,36.0,82.0,46.0,8.0,Major bargain
2023,GB,00-0038124,Christian Watson,WR,WR,0,0,0,0,11,0,28,422,5,53,0.0,-1.5207444586558267,1.8825399146626935,0.3617954560068668,44.011795456006865,Christian Watson,WR,2.100233,1.125047,1.125047,1.125047,WR,71.0,63.0,-8.0,58.0,Negative value
2023,GB,00-0038393,Dontayvion Wicks,WR,WR,14,0,0,0,1,0,39,581,4,58,0.8892822902998887,-0.3758543661679141,29.157121740925746,29.67054966505772,80.66054966505772,Dontayvion Wicks,WR,0.825636,1.052544,0.75,0.0,WR,46.0,91.0,45.0,9.0,Major bargain
2023,GB,00-0038996,Tucker Kraft,TE,TE,0,0,0,0,0,0,31,355,2,40,0.0,0.0,17.774812822950842,17.774812822950842,49.27481282295084,Tucker Kraft,TE,1.006897,1.777588,0.75,0.0,TE,25.0,34.0,9.0,9.5,Positive value
2023,GB,00-0039144,Luke Musgrave,TE,TE,0,0,0,0,0,0,34,352,1,46,0.0,0.0,12.029787327513112,12.029787327513112,41.129787327513114,Luke Musgrave,TE,1.541044,3.914176,0.75,0.75,TE,31.0,27.0,-4.0,24.0,Negative value
2023,GB,00-0039146,Jayden Reed,WR,WR,0,0,0,0,119,2,64,793,8,94,0.0,4.534427440186962,34.3522616618623,38.88668910204926,130.48668910204927,Jayden Reed,WR,1.305596,2.972384,0.75,0.75,WR,19.0,75.0,56.0,4.0,Major bargain
2023,HOU,00-0030431,Robert Woods,WR,WR,0,0,0,0,7,0,40,426,1,75,0.0,0.13571642304304987,2.1483266097997866,2.2840430328428365,36.93404303284284,Robert Woods,WR,5.5,8.705882,2.0,2.0,WR,78.0,30.0,-48.0,87.0,Major overpay
2023,HOU,00-0033591,Noah Brown,WR,WR,0,0,0,0,-1,0,33,567,2,55,0.0,-1.1092690661523945,20.87416976229356,19.764900696141165,62.314900696141166,Noah Brown,WR,2.829412,2.455882,1.5,1.5,WR,59.0,56.0,-3.0,51.0,Negative value
2023,HOU,00-0034383,Dalton Schultz,TE,TE,0,0,0,0,0,0,59,635,5,88,0.0,0.0,24.40579745860059,24.40579745860059,85.90579745860059,Dalton Schultz,TE,2.845588,6.220588,1.5,1.5,TE,9.0,21.0,12.0,7.5,Strong bargain
2023,HOU,00-0035250,Devin Singletary,RB,RB,6,1,0,0,898,4,30,193,0,38,1.8422965880599804,-16.57968231601304,-5.253562047872053,-19.990947775825113,56.11905222417489,Devin Singletary,RB,3.125,3.125,1.5,1.5,RB,28.0,16.0,-12.0,42.0,Major overpay
2023,HOU,00-0036554,Nico Collins,WR,WR,0,0,0,0,7,0,80,1297,8,109,0.0,0.3455071428325027,72.15688174884806,72.50238889168057,181.70238889168058,Nico Collins,WR,1.328595,1.102865,1.102865,0.0,WR,8.0,74.0,66.0,3.0,Major bargain
2023,HOU,00-0037258,Dameon Pierce,RB,RB,0,0,0,0,416,2,13,101,0,17,0.0,-40.757559880495464,0.5504580808919854,-40.20710179960348,-5.107101799603477,Dameon Pierce,RB,1.098858,0.895,0.87,0.0,RB,59.0,42.0,-17.0,50.0,Major overpay
2023,HOU,00-0038977,Tank Dell,WR,WR,0,0,0,1,51,0,47,709,7,75,-0.7774166874005459,-0.15540222637355328,30.07528327010287,29.14246435632877,99.64246435632877,Tank Dell,WR,0.951049,1.804195,0.75,0.0,WR,35.0,89.0,54.0,5.5,Major bargain
2023,HOU,00-0039163,C.J. Stroud,QB,QB,4108,23,5,38,167,3,1,0,0,1,61.985172610708574,6.110495691349247,-0.873243719805032,67.22242458225278,152.4024245822528,C.J. Stroud,QB,6.596226,24.134904,0.75,0.75,QB,8.0,22.0,14.0,6.0,Strong bargain
2023,IND,00-0035289,Gardner Minshew,QB,QB,3305,15,9,34,100,3,0,0,0,0,-6.592706553653355,-2.775664137559943,0.0,-9.368370691213297,41.1816293087867,Gardner Minshew,QB,3.5,5.5,1.75,1.75,QB,22.0,27.0,5.0,12.0,Positive value
2023,IND,00-0036223,Jonathan Taylor,RB,RB,0,0,0,0,741,7,19,153,1,23,0.0,-10.159002013304983,3.1645892519054897,-6.994412761399493,66.45558723860051,Jonathan Taylor,RB,5.117482,11.99,1.742,0.785556,RB,24.0,10.0,-14.0,44.5,Major overpay
2023,IND,00-0036251,Zack Moss,RB,RB,0,0,0,0,794,5,27,192,2,37,0.0,-14.03089295560622,-1.037258190068934,-15.068151145675154,61.98184885432485,Zack Moss,RB,1.16926,1.16926,1.13926,0.0,RB,26.0,37.0,11.0,17.0,Strong bargain
2023,IND,00-0036252,Michael Pittman,WR,WR,0,0,0,0,0,0,109,1152,4,156,0.0,0.0,28.08978447965876,28.08978447965876,124.93978447965875,"Michael Pittman, Jr.",WR,3.948971,2.993,2.993,0.0,WR,23.0,46.0,23.0,19.0,Major bargain
2023,IND,00-0036876,Kylen Granson,TE,TE,0,0,0,0,2,0,30,368,1,50,0.0,2.8402708591893315,11.460441077534359,14.30071193672369,43.30071193672369,Kylen Granson,TE,1.116591,0.94,0.94,0.0,TE,30.0,30.0,0.0,17.5,Fair value
2023,IND,00-0037664,Alec Pierce,WR,WR,0,0,0,0,0,0,32,514,2,65,0.0,0.0,17.1916585591053,17.1916585591053,56.8916585591053,Alec Pierce,WR,1.500305,1.005061,1.005061,1.005061,WR,61.0,71.0,10.0,32.5,Strong bargain
2023,IND,00-0038997,Josh Downs,WR,WR,0,0,0,0,0,0,68,771,2,98,0.0,0.0,26.507601022795914,26.507601022795914,88.05760102279592,Josh Downs,WR,1.003719,1.764876,0.75,0.0,WR,42.0,86.0,44.0,10.0,Major bargain
2023,JAX,00-0033881,Evan Engram,TE,TE,0,0,0,0,0,0,114,963,4,143,0.0,0.0,10.245342287670528,10.245342287670528,98.89534228767053,Evan Engram,TE,5.0,15.0,2.0,2.0,TE,7.0,16.0,9.0,9.5,Positive value
2023,JAX,00-0033891,Zay Jones,WR,WR,0,0,0,0,0,0,34,321,2,64,0.0,0.0,-4.416608735239675,-4.416608735239675,26.133391264760327,Zay Jones,WR,5.817921,7.764706,1.08,1.08,WR,86.0,29.0,-57.0,90.5,Major overpay
2023,JAX,00-0034775,Christian Kirk,WR,WR,-1,0,0,0,6,0,57,787,3,85,-1.7565971661824733,-0.5953392207156867,23.392445049216278,21.040508662318118,83.93050866231812,Christian Kirk,WR,11.464,16.352941,1.08,1.08,WR,44.0,15.0,-29.0,75.0,Major overpay
2023,JAX,00-0034837,Calvin Ridley,WR,WR,0,0,0,0,23,0,76,1016,8,136,0.0,-2.9486537375487387,32.38094421554435,29.432290477995615,124.38229047799561,Calvin Ridley,WR,11.116,11.116,11.116,0.0,WR,25.0,16.0,-9.0,60.5,Negative value
2023,JAX,00-0036971,Trevor Lawrence,QB,QB,4016,21,14,35,339,4,0,0,0,0,-0.06368614373231818,1.3892420482323233,0.0,1.3255559045000052,75.68555590450002,Trevor Lawrence,QB,10.034587,4.004862,0.94,4.004862,QB,17.0,14.0,-3.0,27.0,Negative value
2023,JAX,00-0036973,Travis Etienne,RB,RB,0,0,0,0,1008,11,58,476,1,73,0.0,-32.688588852671685,9.622610764199116,-23.06597808847257,101.63402191152743,Travis Etienne,RB,3.517666,1.832556,1.832556,1.832556,RB,11.0,13.0,2.0,26.5,Fair value
2023,KC,00-0030506,Travis Kelce,TE,TE,0,0,0,0,0,0,93,984,5,121,0.0,0.0,48.01501512007571,48.01501512007571,135.4650151200757,Travis Kelce,TE,14.801944,12.25,11.25,0.0,TE,3.0,2.0,-1.0,19.5,Fair value
2023,KC,00-0031376,Jerick McKinnon,RB,RB,4,1,0,0,60,1,25,192,4,32,1.1053474548389204,-0.017922752728737112,7.182948330042297,8.27037303215248,44.16037303215248,Jerick McKinnon,RB,1.0925,1.3175,1.165,0.94,RB,40.0,43.5,3.5,24.0,Positive value
2023,KC,00-0033873,Patrick Mahomes,QB,QB,4183,27,14,27,389,0,0,0,0,0,50.961515690338,13.332186714137126,0.0,64.29370240447513,144.8237024044751,Patrick Mahomes,QB,37.133824,56.85,1.325555,23.725555,QB,9.0,1.0,-8.0,31.5,Negative value
2023,KC,00-0034272,Marquez Valdes-Scantling,WR,WR,0,0,0,0,0,0,21,315,1,42,0.0,0.0,0.6663176012461647,0.6663176012461647,24.666317601246163,Marquez Valdes-Scantling,WR,11.0,9.0,8.56,6.44,WR,90.0,19.0,-71.0,94.0,Major overpay
2023,KC,00-0034386,Justin Watson,WR,WR,0,0,0,0,0,0,27,460,3,53,0.0,0.0,4.295495750731789,4.295495750731789,43.04549575073179,Justin Watson,WR,1.25,1.5,1.08,1.08,WR,73.0,77.0,4.0,44.0,Positive value
2023,KC,00-0036637,Noah Gray,TE,TE,0,0,0,0,1,0,28,305,2,41,0.0,-2.7568004212225787,5.184102260309757,2.4273018390871783,30.72730183908718,Noah Gray,TE,1.018445,0.94,0.94,0.0,TE,36.0,33.0,-3.0,22.0,Negative value
2023,KC,00-0037197,Isiah Pacheco,RB,RB,0,0,0,0,935,7,44,244,2,49,0.0,-4.714482465831563,1.8219697501959664,-2.8925127156355965,94.0574872843644,Isiah Pacheco,RB,0.889777,0.87,0.87,0.0,RB,14.0,56.0,42.0,3.0,Major bargain
2023,KC,00-0039067,Rashee Rice,WR,WR,0,0,0,0,-3,0,79,938,7,102,0.0,-2.2021301239728928,39.4724151469952,37.27028502302231,124.77028502302232,Rashee Rice,WR,1.180949,2.473796,0.75,0.75,WR,24.0,78.0,54.0,5.5,Major bargain
2023,LA,00-0026498,Matthew Stafford,QB,QB,3965,24,11,30,65,0,0,0,0,0,54.19110787712951,3.9656354920298327,1.053,59.20974336915934,120.60974336915933,Matt Stafford,QB,20.0,27.5,1.5,1.5,QB,11.0,8.0,-3.0,27.0,Negative value
2023,LA,00-0033110,Tyler Higbee,TE,TE,0,0,0,0,0,0,47,495,2,70,0.0,0.0,18.805071377808606,18.805071377808606,61.3050713778086,Tyler Higbee,TE,6.438786,7.267647,2.0125,0.970833,TE,18.0,11.0,-7.0,28.0,Negative value
2023,LA,00-0033908,Cooper Kupp,WR,WR,0,0,0,0,-3,0,59,737,5,95,0.0,-0.9448826210573316,9.771191192790091,8.82630857173276,75.27630857173276,Cooper Kupp,WR,17.36,20.0,1.08,6.08,WR,48.0,5.0,-43.0,85.0,Major overpay
2023,LA,00-0034838,Royce Freeman,RB,RB,0,0,0,0,319,2,1,13,0,2,0.0,-6.533680742758492,-0.2510662560816854,-6.784746998840178,16.06525300115982,Royce Freeman,RB,0.626667,0.72,1.08,0.0,RB,56.0,59.0,3.0,25.0,Positive value
2023,LA,00-0036849,Tutu Atwell,WR,WR,0,0,0,0,31,0,39,483,3,67,1.053,1.9713729490176775,9.334208720669697,12.358581669687375,56.80858166968738,Tutu Atwell,WR,1.611463,1.197154,1.197154,0.0,WR,62.0,67.0,5.0,40.5,Positive value
2023,LA,00-0037840,Kyren Williams,RB,RB,0,0,0,0,1144,12,32,206,3,48,0.0,23.48959965706825,-15.600401715665086,7.8891979414031645,128.38919794140315,Kyren Williams,RB,0.947602,0.87,0.87,0.0,RB,3.0,52.0,49.0,2.0,Major bargain
2023,LA,00-0039075,Puka Nacua,WR,WR,0,0,0,0,89,0,105,1486,6,160,0.0,3.8680537542386446,67.80774026007683,71.67579401431547,194.67579401431547,Puka Nacua,WR,0.811245,0.99498,0.75,0.0,WR,4.0,92.0,88.0,1.0,Major bargain
2023,LAC,00-0030279,Keenan Allen,WR,WR,49,1,0,0,6,0,108,1243,7,150,3.514876914501656,0.15395117574371397,60.83327256819728,64.50210065844266,177.44210065844266,Keenan Allen,WR,12.7825,19.0,1.165,1.165,WR,9.0,14.0,5.0,40.5,Positive value
2023,LAC,00-0033699,Austin Ekeler,RB,RB,0,0,0,0,628,5,51,436,1,74,0.0,-41.1234789901547,-13.322743022098864,-54.446222012253564,29.50377798774644,Austin Ekeler,RB,7.75,6.25,6.25,0.0,RB,53.0,9.0,-44.0,60.0,Major overpay
2023,LAC,00-0033895,Gerald Everett,TE,TE,0,0,0,0,10,0,51,411,3,70,0.0,-0.7361745203379542,7.632986672921106,6.896812152583152,49.69681215258315,Gerald Everett,TE,8.25,5.75,5.5,1.5,TE,24.0,7.0,-17.0,35.0,Major overpay
2023,LAC,00-0035282,Easton Stick,QB,QB,1129,3,1,14,144,1,0,0,0,0,-34.01198611579233,8.037567018560367,0.0,-25.974419097231966,-3.9844190972319646,Easton Stick,QB,1.2325,1.8,1.6475,1.0,QB,32.0,32.0,0.0,20.5,Fair value
2023,LAC,00-0035329,Donald Parham,TE,TE,0,0,0,0,0,0,27,285,4,41,0.0,0.0,18.289647645852007,18.289647645852007,51.28964764585201,Donald Parham,TE,1.21,1.41,1.01,0.0,TE,22.0,29.0,7.0,11.5,Positive value
2023,LAC,00-0036355,Justin Herbert,QB,QB,3134,20,7,29,228,3,1,10,0,1,27.91685552285643,5.384589101048538,1.7805309167597443,35.081975540664715,106.32197554066472,Justin Herbert,QB,8.456876,17.131875,1.01,1.01,QB,13.0,17.0,4.0,14.0,Positive value
2023,LAC,00-0036370,Joshua Kelley,RB,RB,0,0,0,0,405,2,8,32,0,12,0.0,-26.154033202018944,-5.66513554926496,-31.819168751283904,-1.9691687512839038,Joshua Kelley,RB,1.205086,1.01,1.01,0.0,RB,58.0,36.0,-22.0,52.0,Major overpay
2023,LAC,00-0036988,Josh Palmer,WR,WR,0,0,0,0,6,0,38,581,2,61,0.0,0.22556858509778976,8.454436657690362,8.680005242788152,53.53000524278815,Josh Palmer,WR,1.372379,1.11746,1.11746,0.0,WR,66.0,73.0,7.0,36.5,Positive value
2023,LAC,00-0038544,Quentin Johnston,WR,WR,0,0,0,0,9,0,38,431,2,67,0.0,-0.9055283989291638,7.059383286199804,6.15385488727064,43.65385488727064,Quentin Johnston,WR,2.579779,8.069116,0.75,0.75,WR,72.0,60.0,-12.0,64.5,Major overpay
2023,LV,00-0031345,Jimmy Garoppolo,QB,QB,1205,7,9,14,39,0,0,0,0,0,-18.10863541386211,-2.7111202365194913,0.0,-20.8197556503816,-14.319755650381602,Jimmy Garoppolo,QB,7.002,24.07,1.165,1.165,QB,33.0,19.0,-14.0,37.0,Major overpay
2023,LV,00-0031381,Davante Adams,WR,WR,0,0,0,0,0,0,103,1144,8,175,0.0,0.0,13.48143869957893,13.48143869957893,120.43143869957893,Davante Adams,WR,14.74,6.64,6.03,6.03,WR,27.0,8.0,-19.0,70.0,Major overpay
2023,LV,00-0034960,Jakobi Meyers,WR,WR,12,1,0,0,24,2,71,807,8,106,0.8678318390157074,2.83430481684627,18.461271645921272,22.16340830178325,113.58340830178325,Jakobi Meyers,WR,4.182333,10.985,1.08,5.0,WR,31.0,41.0,10.0,32.5,Strong bargain
2023,LV,00-0035700,Josh Jacobs,RB,RB,0,0,0,1,805,6,37,296,0,54,-1.076406596112065,-44.319291594730835,-0.39654857995169746,-45.7922467707946,36.257753229205406,Josh Jacobs,RB,11.791,11.391,7.590996,7.590996,RB,45.0,2.0,-43.0,59.0,Major overpay
2023,LV,00-0038040,Zamir White,RB,RB,0,0,0,0,451,1,15,98,0,19,0.0,-17.689954509143718,0.7290253781829961,-16.96092913096072,17.23907086903928,Zamir White,RB,1.055981,0.87,0.87,0.0,RB,55.0,45.0,-10.0,39.0,Major overpay
2023,LV,00-0038579,Aidan O'Connell,QB,QB,2218,12,7,24,11,1,0,0,0,0,-17.799607789448427,-4.116635266691446,0.0,-21.916243056139873,7.813756943860127,Aidan O'Connell,QB,0.877345,1.25938,0.75,0.0,QB,28.0,37.0,9.0,9.5,Positive value
2023,LV,00-0039066,Michael Mayer,TE,TE,0,0,0,0,0,0,27,304,2,40,0.0,0.0,17.77738836945547,17.77738836945547,45.72738836945547,Michael Mayer,TE,1.693389,4.523556,0.75,0.75,TE,29.0,25.0,-4.0,24.0,Negative value
2023,MIA,00-0031687,Raheem Mostert,RB,RB,0,0,0,0,1012,18,25,175,3,32,0.0,17.179602537857136,-1.2302540645607873,15.949348473296348,144.54934847329633,Raheem Mostert,RB,2.187941,3.820882,1.165,0.9,RB,2.0,25.0,23.0,9.5,Major bargain
2023,MIA,00-0033040,Tyreek Hill,WR,WR,0,0,0,0,15,0,119,1799,13,171,0.0,-1.1775423273211345,91.74883128512815,90.57128895780701,250.02128895780703,Tyreek Hill,WR,12.82375,26.35,1.165,1.165,WR,2.0,13.0,11.0,30.0,Strong bargain
2023,MIA,00-0034798,Durham Smythe,TE,TE,0,0,0,0,0,0,35,366,0,43,0.0,0.0,21.987229189360228,21.987229189360228,49.03722918936023,Durham Smythe,TE,3.12196,4.985294,1.08,1.08,TE,27.0,20.0,-7.0,28.0,Negative value
2023,MIA,00-0036212,Tua Tagovailoa,QB,QB,4624,29,14,29,74,0,0,0,0,0,121.6743462878052,-39.12836075014264,0.0,82.54598553766255,155.23598553766254,Tua Tagovailoa,QB,9.633093,4.738468,1.01,4.738468,QB,7.0,15.0,8.0,11.0,Positive value
2023,MIA,00-0036613,Jaylen Waddle,WR,WR,0,0,0,0,12,0,72,1014,4,104,0.0,-0.6894866111688316,45.95691770556518,45.26743109439635,126.56743109439635,Jaylen Waddle,WR,7.38709,3.122364,0.94,3.122364,WR,21.0,25.0,4.0,44.0,Positive value
2023,MIA,00-0039040,De'Von Achane,RB,RB,0,0,0,1,800,8,27,197,3,37,-1.4337288234382868,33.23397523668477,1.49171892736697,33.29196534061345,122.64196534061344,Devon Achane,RB,0.905293,1.621174,0.75,0.0,RB,4.0,55.0,51.0,1.0,Major bargain
2023,MIN,00-0029604,Kirk Cousins,QB,QB,2331,18,5,17,25,0,0,0,0,0,37.10304547110406,1.6873686246108264,0.0,38.79041409571489,85.10041409571488,Kirk Cousins,QB,20.25,30.0,10.0,10.0,QB,15.0,7.0,-8.0,31.5,Negative value
2023,MIN,00-0033319,Nick Mullens,QB,QB,1306,7,8,12,25,0,0,0,0,0,12.29686876892386,-0.023295919862791337,0.0,12.273572849061068,21.58357284906107,Nick Mullens,QB,1.725,2.055,1.1725,1.1725,QB,26.0,30.0,4.0,14.0,Positive value
2023,MIN,00-0034646,Brandon Powell,WR,WR,0,0,0,0,17,0,29,324,1,44,0.0,-0.42572822666261345,-1.467711050703791,-1.8934392773664044,25.406560722633593,Brandon Powell,WR,1.0925,1.2325,1.08,0.2,WR,88.0,80.5,-7.5,56.0,Negative value
2023,MIN,00-0034972,Alexander Mattison,RB,RB,0,0,0,0,700,0,30,192,3,44,0.0,-31.740954303268495,-5.054178302693316,-36.79513260596181,24.30486739403819,Alexander Mattison,RB,2.4,3.65,1.1,1.1,RB,54.0,24.0,-30.0,55.0,Major overpay
2023,MIN,00-0035229,T.J. Hockenson,TE,TE,0,0,0,0,0,0,95,960,5,127,0.0,0.0,31.82288797302312,31.82288797302312,118.57288797302311,T.J. Hockenson,TE,4.992,19.392,1.392,1.392,TE,4.0,17.0,13.0,5.0,Strong bargain
2023,MIN,00-0036322,Justin Jefferson,WR,WR,0,0,0,0,-12,0,68,1074,5,100,-0.39332577056484297,-1.9716245462186635,42.82270591843974,40.45775560165623,125.55775560165623,Justin Jefferson,WR,4.175438,2.399473,2.399473,2.399473,WR,22.0,42.0,20.0,21.0,Major bargain
2023,MIN,00-0036345,K.J. Osborn,WR,WR,0,0,0,0,0,0,48,540,3,75,0.0,0.0,6.300214012577381,6.300214012577381,54.300214012577385,K.J. Osborn,WR,2.809943,2.743,2.743,0.0,WR,65.0,57.0,-8.0,58.0,Negative value
2023,MIN,00-0037276,Ty Chandler,RB,RB,0,0,0,0,461,3,21,159,0,25,0.0,0.6934660814883671,3.944338552537374,4.637804634025741,49.88780463402574,Ty Chandler,RB,0.944711,0.87,0.87,0.0,RB,33.0,53.0,20.0,12.0,Major bargain
2023,MIN,00-0038994,Jordan Addison,WR,WR,0,0,0,0,2,0,70,911,10,108,0.0,-0.4106065997038968,26.098682321514307,25.68807572181041,118.83807572181041,Jordan Addison,WR,2.496679,7.736716,0.75,0.75,WR,28.0,62.0,34.0,16.0,Major bargain
2023,NE,00-0031547,DeVante Parker,WR,WR,0,0,0,0,0,0,33,394,0,55,0.0,0.0,1.0191893047730458,1.0191893047730458,28.96918930477305,DeVante Parker,WR,3.686666,7.12,1.21,1.21,WR,84.0,48.0,-36.0,81.0,Major overpay
2023,NE,00-0033045,Ezekiel Elliott,RB,RB,0,0,0,0,642,3,51,313,2,65,0.0,-27.282744640982337,-10.107500240426049,-37.390244881408385,38.109755118591615,Ezekiel Elliott,RB,3.0,3.3,1.55,0.5,RB,44.0,18.5,-25.5,54.0,Major overpay
2023,NE,00-0033090,Hunter Henry,TE,TE,0,0,0,0,0,0,42,419,6,61,0.0,0.0,18.465609720856815,18.465609720856815,67.91560972085682,Hunter Henry,TE,15.5,10.323529,9.5,0.0,TE,17.0,1.0,-16.0,34.0,Major overpay
2023,NE,00-0033307,Kendrick Bourne,WR,WR,0,0,0,0,4,0,37,406,4,55,0.0,0.6390635701827705,-9.540425373947777,-8.901361803765006,32.848638196234994,Kendrick Bourne,WR,6.87255,5.102941,4.75,0.0,WR,81.0,27.0,-54.0,89.0,Major overpay
2023,NE,00-0033857,JuJu Smith-Schuster,WR,WR,0,0,0,0,0,0,29,260,1,47,0.0,0.0,-10.345766047132201,-10.345766047132201,12.904233952867799,JuJu Smith-Schuster,WR,4.674509,9.647059,1.1,1.1,WR,92.0,35.0,-57.0,90.5,Major overpay
2023,NE,00-0034829,Mike Gesicki,TE,TE,0,0,0,0,0,0,29,244,2,45,0.0,0.0,-3.1105309900038867,-3.1105309900038867,22.339469009996115,Mike Gesicki,TE,4.5,4.85,1.15,1.15,TE,37.0,19.0,-18.0,36.0,Major overpay
2023,NE,00-0036875,Rhamondre Stevenson,RB,RB,0,0,0,0,619,4,38,238,0,51,0.0,-12.854978864108363,-18.016630836844765,-30.87160970095313,33.47839029904687,Rhamondre Stevenson,RB,1.127265,0.94,0.94,0.0,RB,48.0,40.0,-8.0,38.0,Negative value
2023,NE,00-0036972,Mac Jones,QB,QB,2120,10,12,22,96,0,0,0,0,0,-54.70160128159115,-5.370463597837637,0.0,-60.07206487942879,-43.572064879428794,Mac Jones,QB,4.25082,2.07694,2.07694,2.07694,QB,38.0,26.0,-12.0,35.5,Major overpay
2023,NE,00-0038108,Bailey Zappe,QB,QB,1272,6,9,25,83,1,0,0,0,0,-81.79545271547397,4.63150148303248,0.0,-77.16395123244149,-69.54395123244149,Bailey Zappe,QB,0.87,0.87,0.87,0.0,QB,39.0,38.0,-1.0,24.0,Fair value
2023,NE,00-0038621,DeMario Douglas,WR,WR,0,0,0,0,41,0,49,561,0,79,0.0,1.0250696777366102,-5.602887880623224,-4.577818202886614,37.77218179711339,Demario Douglas,WR,0.783333,0.883332,0.75,0.0,WR,77.0,94.0,17.0,25.0,Strong bargain
2023,NO,00-0031280,Derek Carr,QB,QB,3878,25,8,31,40,0,0,0,0,0,28.025057313621545,-20.27587383863353,0.0,7.7491834749880155,74.77918347498802,Derek Carr,QB,7.2,30.0,1.5,1.5,QB,18.0,18.0,0.0,20.5,Fair value
2023,NO,00-0032765,Michael Thomas,WR,WR,0,0,0,0,0,0,39,448,1,64,0.0,0.0,12.608109096507382,12.608109096507382,47.75810909650738,Michael Thomas,WR,14.453588,6.46,1.26,1.46,WR,70.0,9.0,-61.0,93.0,Major overpay
2023,NO,00-0033357,Taysom Hill,TE,TE,83,1,0,2,401,4,33,291,2,40,1.4584068846306764,7.237411890945668,10.079289468760031,18.775108244336376,81.95510824433637,Taysom Hill,QB,6.869,9.9,1.08,1.08,TE,10.0,9.0,-1.0,19.5,Fair value
2023,NO,00-0033906,Alvin Kamara,RB,RB,0,0,0,0,694,5,75,466,1,86,0.0,-1.0390200827093796,3.351240115110629,2.312220032401249,97.06222003240124,Alvin Kamara,RB,7.977,10.82,1.08,1.08,RB,13.0,8.0,-5.0,36.0,Negative value
2023,NO,00-0033948,Jamaal Williams,RB,RB,0,0,0,0,306,1,18,62,0,20,0.0,-26.248758762661247,-7.395753533012436,-33.644512295673685,-7.744512295673685,Jamaal Williams,RB,1.88,5.0,1.1,1.1,RB,60.0,29.0,-31.0,56.0,Major overpay
2023,NO,00-0036040,Juwan Johnson,TE,TE,0,0,0,0,0,0,37,368,4,59,0.0,0.0,-4.487487905755588,-4.487487905755588,35.16251209424441,Juwan Johnson,WR,2.01,6.01,1.01,1.01,TE,35.0,23.0,-12.0,32.0,Major overpay
2023,NO,00-0037239,Chris Olave,WR,WR,0,0,0,0,0,0,87,1123,5,138,0.0,0.0,43.398492794719395,43.398492794719395,136.2984927947194,Chris Olave,WR,4.379971,1.580994,0.87,1.580994,WR,17.0,39.0,22.0,20.0,Major bargain
