season,player_id,position_final,player_name,team,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,cap_number,cash_paid,has_contract_match,has_missing_contract,meets_sample_threshold,sample_confidence,contract_confidence,overall_confidence,draft_year,draft_round,draft_pick,years_since_drafted,draft_capital_bucket,estimated_contract_stage,is_likely_rookie_contract,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,candidate_season,next_team,next_production_score,next_total_epa,next_cap_number,next_player_surplus_gap,next_production_rank_position,next_cost_rank_position,group,appeared_next_year,remained_positive_surplus,remained_strong_surplus,improved_production,hit
2021,00-0035689,TE,Dawson Knox,BUF,0,0,0,0,4,0,49,587,9,71,1.053,0.0,33.19093861678055,34.24393861678055,103.04393861678057,1.085545,0.88,True,False,True,normal_sample,contract_matched,high,2019.0,3.0,96.0,2.0,round_3,rookie_contract,True,8.0,30.0,22.0,1.0,2021,BUF,76.31416198347318,20.464161983473176,2.600545,14.0,7.0,21.0,model_candidates,True,True,True,False,True
2021,00-0035719,WR,Deebo Samuel Sr.,SF,24,1,0,0,365,8,77,1405,6,121,2.0177336357883178,20.84941740907379,55.31051865615727,78.17766970101938,230.16766970101935,2.099279,1.19476,True,False,True,normal_sample,contract_matched,high,2019.0,2.0,36.0,2.0,round_2,rookie_contract,True,2.0,56.0,54.0,4.0,2021,SF,72.76097836553055,0.560978365530552,6.876519,-26.0,48.0,22.0,model_candidates,True,False,False,False,False
2021,00-0036196,WR,Gabe Davis,BUF,0,0,0,0,0,0,35,549,6,63,0.0,0.0,20.69838585724808,20.69838585724808,74.89838585724809,0.954843,0.78,True,False,True,normal_sample,contract_matched,high,2020.0,4.0,128.0,1.0,rounds_4_5,rookie_contract,True,51.0,80.0,29.0,24.0,2021,BUF,89.49005783379474,14.69005783379474,1.069843,40.0,37.0,77.0,model_candidates,True,True,True,True,True
2021,00-0036223,RB,Jonathan Taylor,IND,0,0,0,0,1811,18,40,360,2,51,0.0,34.46919412355375,4.233228284367607,38.702422407921354,217.25242240792136,1.779353,0.965871,True,False,True,normal_sample,contract_matched,high,2020.0,2.0,41.0,1.0,round_2,rookie_contract,True,1.0,29.0,28.0,5.0,2021,IND,22.998781535767073,-46.20121846423293,2.135224,-28.0,53.0,25.0,model_candidates,True,False,False,False,False
2021,00-0036233,WR,Donovan Peoples-Jones,CLE,0,0,0,0,0,0,34,597,3,58,0.0,0.0,25.02286936579399,25.02286936579399,72.372869365794,0.826652,0.78,True,False,True,normal_sample,contract_matched,high,2020.0,6.0,187.0,1.0,rounds_6_7,rookie_contract,True,54.0,96.0,42.0,16.0,2021,CLE,84.3276495026529,18.0276495026529,0.941652,46.0,42.0,88.0,model_candidates,True,True,True,True,True
2021,00-0036247,WR,Freddie Swain,SEA,0,0,0,0,32,0,25,343,4,40,0.0,1.1700817013625056,12.286259284678149,13.456340986040654,50.45634098604066,0.812353,0.78,True,False,True,normal_sample,contract_matched,high,2020.0,6.0,214.0,1.0,rounds_6_7,rookie_contract,True,68.0,98.0,30.0,23.0,2021,,,,,,,,model_candidates,False,False,False,False,False
2021,00-0036252,WR,Michael Pittman,IND,0,0,0,0,44,0,88,1082,6,129,0.0,1.5739660664112307,48.09976894753929,49.67373501395052,145.97373501395052,1.957464,1.001493,True,False,True,normal_sample,contract_matched,high,2020.0,2.0,34.0,1.0,round_2,rookie_contract,True,14.0,58.0,44.0,14.0,2021,IND,106.62387551489888,22.123875514898884,2.348957,28.0,27.0,55.0,model_candidates,True,True,True,False,True
2021,00-0036261,WR,Brandon Aiyuk,SF,0,0,0,0,17,0,56,826,5,84,0.0,-1.2647379657719284,40.75678996943231,39.49205200366038,110.64205200366038,2.848034,1.179607,True,False,True,normal_sample,contract_matched,high,2020.0,1.0,25.0,1.0,round_1,rookie_contract,True,26.0,47.0,21.0,30.0,2021,SF,138.88507928743422,43.48507928743423,3.417641,37.0,13.0,50.0,model_candidates,True,True,True,True,True
2021,00-0036265,RB,AJ Dillon,GB,0,0,0,0,803,5,34,313,2,37,0.0,6.161987401777878,17.030979303788627,23.192966705566505,108.49296670556652,1.201325,0.850265,True,False,True,normal_sample,contract_matched,high,2020.0,2.0,62.0,1.0,round_2,rookie_contract,True,10.0,37.0,27.0,6.0,2021,GB,73.24950651034374,-3.55049348965627,1.44159,13.0,22.0,35.0,model_candidates,True,True,True,False,True
2021,00-0036271,WR,Quez Watkins,PHI,0,0,0,0,3,0,43,647,1,62,0.0,-0.1665062756510451,30.817245467151885,30.65073919150084,76.90073919150083,0.822415,0.78,True,False,True,normal_sample,contract_matched,high,2020.0,6.0,200.0,1.0,rounds_6_7,rookie_contract,True,49.0,97.0,48.0,7.0,2021,PHI,19.533473977111537,-15.466526022888464,0.937415,-4.0,93.0,89.0,model_candidates,True,False,False,False,False
