candidate_row_id,control_row_id,match_rank,match_tier,match_distance,k_requested,controls_reused,candidate_season,control_season,candidate_player_id,control_player_id,candidate_player_name,control_player_name,candidate_team,control_team,candidate_position_final,control_position_final,candidate_draft_year,control_draft_year,candidate_draft_round,control_draft_round,candidate_draft_pick,control_draft_pick,candidate_draft_capital_bucket,control_draft_capital_bucket,candidate_years_since_drafted,control_years_since_drafted,candidate_estimated_contract_stage,control_estimated_contract_stage,candidate_production_score,control_production_score,candidate_production_percentile_position,control_production_percentile_position,candidate_cap_number,control_cap_number,candidate_cash_paid,control_cash_paid,candidate_production_rank_position,control_production_rank_position,candidate_cost_rank_position,control_cost_rank_position,candidate_player_surplus_gap,control_player_surplus_gap,candidate_surplus_percentile_position,control_surplus_percentile_position,candidate_player_surplus_rank,control_player_surplus_rank,candidate_reg_snap_games,control_reg_snap_games,candidate_reg_offense_snaps,control_reg_offense_snaps,candidate_reg_avg_offense_snap_pct,control_reg_avg_offense_snap_pct,candidate_reg_games_off_snap_50_plus,control_reg_games_off_snap_50_plus,candidate_reg_games_off_snap_70_plus,control_reg_games_off_snap_70_plus,candidate_playoff_snap_games,control_playoff_snap_games,candidate_playoff_offense_snaps,control_playoff_offense_snaps,candidate_playoff_avg_offense_snap_pct,control_playoff_avg_offense_snap_pct,candidate_match_production_pct,control_match_production_pct,candidate_match_reg_avg_offense_snap_pct,control_match_reg_avg_offense_snap_pct,candidate_match_reg_snap_games,control_match_reg_snap_games,candidate_match_reg_offense_snaps_pctile,control_match_reg_offense_snaps_pctile,candidate_match_years_since_drafted,control_match_years_since_drafted,candidate_appeared_next_year,control_appeared_next_year,diff_appeared_next_year,candidate_primary_v5_hit,control_primary_v5_hit,diff_primary_v5_hit,candidate_secondary_v5_hit,control_secondary_v5_hit,diff_secondary_v5_hit,candidate_retained_positive_surplus,control_retained_positive_surplus,diff_retained_positive_surplus,candidate_improved_production_score,control_improved_production_score,diff_improved_production_score,candidate_improved_production_percentile,control_improved_production_percentile,diff_improved_production_percentile,candidate_next_year_top_half_position,control_next_year_top_half_position,diff_next_year_top_half_position,candidate_next_year_meaningful_regular_role,control_next_year_meaningful_regular_role,diff_next_year_meaningful_regular_role
658,614,2,tier_1_same_season_position_draft_bucket_contract_stage,0.9409631797390073,5,True,2023,2023,00-0037838,00-0036637,Isaiah Likely,Noah Gray,BAL,KC,TE,TE,2022.0,2021.0,4.0,5.0,139.0,162.0,rounds_4_5,rounds_4_5,1.0,2.0,rookie_contract,rookie_contract,75.24419939463758,30.72730183908718,0.7027027027027027,0.054054054054054,0.996084,1.018445,0.87,0.94,12.0,36.0,35.0,33.0,23.0,-3.0,0.972972972972973,0.4594594594594595,2.0,21.0,17,17,497.0,592.0,0.4364705882352941,0.526470588235294,7,10,6,1,2.0,4.0,83.0,154.0,0.66,0.54,0.7027027027027027,0.054054054054054,0.4364705882352941,0.526470588235294,1.0,1.0,0.21621621621621623,0.3783783783783784,0.1,0.2,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,-1,1,1,0,1,1,0
659,616,1,tier_1_same_season_position_draft_bucket_contract_stage,1.1595710563489514,5,True,2023,2023,00-0037840,00-0036875,Kyren Williams,Rhamondre Stevenson,LA,NE,RB,RB,2022.0,2021.0,5.0,4.0,164.0,120.0,rounds_4_5,rounds_4_5,1.0,2.0,rookie_contract,rookie_contract,128.38919794140315,33.47839029904687,0.9666666666666668,0.2166666666666666,0.947602,1.127265,0.87,0.94,3.0,48.0,52.0,40.0,49.0,-8.0,0.9833333333333332,0.3833333333333333,2.0,38.0,12,12,678.0,486.0,0.8275,0.6233333333333334,12,11,10,3,1.0,0.0,38.0,0.0,0.66,0.0,0.9666666666666668,0.2166666666666666,0.8275,0.6233333333333334,0.7058823529411765,0.7058823529411765,0.8666666666666667,0.4666666666666667,0.1,0.2,1,1,0,1,0,1,1,0,1,1,0,1,0,1,-1,0,1,-1,1,0,1,1,1,0
659,623,2,tier_1_same_season_position_draft_bucket_contract_stage,1.2989654492964682,5,True,2023,2023,00-0037840,00-0036919,Kyren Williams,Kenneth Gainwell,LA,PHI,RB,RB,2022.0,2021.0,5.0,5.0,164.0,150.0,rounds_4_5,rounds_4_5,1.0,2.0,rookie_contract,rookie_contract,128.38919794140315,33.17892673266092,0.9666666666666668,0.2,0.947602,1.023881,0.87,0.94,3.0,49.0,52.0,47.0,49.0,-2.0,0.9833333333333332,0.4916666666666666,2.0,31.0,12,16,678.0,442.0,0.8275,0.4125,12,3,10,0,1.0,1.0,38.0,19.0,0.66,0.32,0.9666666666666668,0.2,0.8275,0.4125,0.7058823529411765,0.9411764705882353,0.8666666666666667,0.38333333333333336,0.1,0.2,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
659,687,3,tier_1_same_season_position_draft_bucket_contract_stage,1.3749309933839104,5,True,2023,2023,00-0037840,00-0039021,Kyren Williams,Roschon Johnson,LA,CHI,RB,RB,2022.0,2023.0,5.0,4.0,164.0,115.0,rounds_4_5,rounds_4_5,1.0,0.0,rookie_contract,rookie_contract,128.38919794140315,29.86756137174235,0.9666666666666668,0.15,0.947602,0.942172,0.87,1.518688,3.0,52.0,52.0,54.0,49.0,2.0,0.9833333333333332,0.575,2.0,26.0,12,15,678.0,395.0,0.8275,0.3953333333333333,12,2,10,1,1.0,0.0,38.0,0.0,0.66,0.0,0.9666666666666668,0.15,0.8275,0.3953333333333333,0.7058823529411765,0.8823529411764706,0.8666666666666667,0.3333333333333333,0.1,0.0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
659,605,4,tier_1_same_season_position_draft_bucket_contract_stage,1.5481056354031448,5,True,2023,2023,00-0037840,00-0036370,Kyren Williams,Joshua Kelley,LA,LAC,RB,RB,2022.0,2020.0,5.0,4.0,164.0,112.0,rounds_4_5,rounds_4_5,1.0,3.0,rookie_contract,rookie_contract,128.38919794140315,-1.969168751283904,0.9666666666666668,0.05,0.947602,1.205086,0.87,1.01,3.0,58.0,52.0,36.0,49.0,-22.0,0.9833333333333332,0.15,2.0,52.0,12,17,678.0,392.0,0.8275,0.34,12,3,10,2,1.0,0.0,38.0,0.0,0.66,0.0,0.9666666666666668,0.05,0.8275,0.34,0.7058823529411765,1.0,0.8666666666666667,0.31666666666666665,0.1,0.3,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
659,644,5,tier_1_same_season_position_draft_bucket_contract_stage,1.616779574948371,5,True,2023,2023,00-0037840,00-0037258,Kyren Williams,Dameon Pierce,LA,HOU,RB,RB,2022.0,2022.0,5.0,4.0,164.0,107.0,rounds_4_5,rounds_4_5,1.0,1.0,rookie_contract,rookie_contract,128.38919794140315,-5.107101799603477,0.9666666666666668,0.0333333333333333,0.947602,1.098858,0.87,0.895,3.0,59.0,52.0,42.0,49.0,-17.0,0.9833333333333332,0.1916666666666666,2.0,49.0,12,14,678.0,298.0,0.8275,0.3214285714285714,12,3,10,0,1.0,2.0,38.0,6.0,0.66,0.065,0.9666666666666668,0.0333333333333333,0.8275,0.3214285714285714,0.7058823529411765,0.8235294117647058,0.8666666666666667,0.13333333333333333,0.1,0.1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
661,617,1,tier_1_same_season_position_draft_bucket_contract_stage,1.1824576055557592,5,True,2023,2023,00-0038041,00-0036876,Jake Ferguson,Kylen Granson,DAL,IND,TE,TE,2022.0,2021.0,4.0,4.0,129.0,127.0,rounds_4_5,rounds_4_5,1.0,2.0,rookie_contract,rookie_contract,103.55242731869888,43.30071193672369,0.8648648648648649,0.2162162162162162,1.04622,1.116591,0.87,0.94,6.0,30.0,32.0,30.0,26.0,0.0,1.0,0.5675675675675675,1.0,17.0,17,15,880.0,496.0,0.7464705882352941,0.4953333333333333,17,8,12,0,1.0,0.0,75.0,0.0,0.79,0.0,0.8648648648648649,0.2162162162162162,0.7464705882352941,0.4953333333333333,1.0,0.8823529411764706,0.8648648648648649,0.1891891891891892,0.1,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
661,614,2,tier_1_same_season_position_draft_bucket_contract_stage,1.2725947679404217,5,True,2023,2023,00-0038041,00-0036637,Jake Ferguson,Noah Gray,DAL,KC,TE,TE,2022.0,2021.0,4.0,5.0,129.0,162.0,rounds_4_5,rounds_4_5,1.0,2.0,rookie_contract,rookie_contract,103.55242731869888,30.72730183908718,0.8648648648648649,0.054054054054054,1.04622,1.018445,0.87,0.94,6.0,36.0,32.0,33.0,26.0,-3.0,1.0,0.4594594594594595,1.0,21.0,17,17,880.0,592.0,0.7464705882352941,0.526470588235294,17,10,12,1,1.0,4.0,75.0,154.0,0.79,0.54,0.8648648648648649,0.054054054054054,0.7464705882352941,0.526470588235294,1.0,1.0,0.8648648648648649,0.3783783783783784,0.1,0.2,1,1,0,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,1,1,0
664,608,1,tier_1_same_season_position_draft_bucket_contract_stage,0.3197018527332584,5,True,2023,2023,00-0038117,00-0036410,Wan'Dale Robinson,Tee Higgins,NYG,CIN,WR,WR,2022.0,2020.0,2.0,2.0,43.0,33.0,round_2,round_2,1.0,3.0,rookie_contract,rookie_contract,78.4270397617124,84.77402285191079,0.5106382978723404,0.5531914893617021,1.860265,3.962416,1.077053,2.993,47.0,43.0,66.0,45.0,19.0,2.0,0.776595744680851,0.5106382978723404,22.0,46.0,15,12,641.0,573.0,0.656,0.7383333333333333,13,11,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.5531914893617021,0.656,0.7383333333333333,0.8823529411764706,0.7058823529411765,0.3829787234042553,0.2127659574468085,0.1,0.3,1,1,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,1,1,0
664,624,2,tier_1_same_season_position_draft_bucket_contract_stage,0.4806761946677767,5,True,2023,2023,00-0038117,00-0036936,Wan'Dale Robinson,Rondale Moore,NYG,ARI,WR,WR,2022.0,2021.0,2.0,2.0,43.0,49.0,round_2,round_2,1.0,2.0,rookie_contract,rookie_contract,78.4270397617124,39.15217817272464,0.5106382978723404,0.202127659574468,1.860265,1.888433,1.077053,1.289478,47.0,76.0,66.0,64.0,19.0,-12.0,0.776595744680851,0.324468085106383,22.0,63.0,15,17,641.0,757.0,0.656,0.6694117647058824,13,17,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.202127659574468,0.656,0.6694117647058824,0.8823529411764706,1.0,0.3829787234042553,0.5212765957446809,0.1,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
664,631,3,tier_1_same_season_position_draft_bucket_contract_stage,0.5914437120599897,5,True,2023,2023,00-0038117,00-0036980,Wan'Dale Robinson,Elijah Moore,NYG,CLE,WR,WR,2022.0,2021.0,2.0,2.0,43.0,34.0,round_2,round_2,1.0,2.0,rookie_contract,rookie_contract,78.4270397617124,41.28830371287978,0.5106382978723404,0.2234042553191489,1.860265,1.472766,1.077053,1.472766,47.0,74.0,66.0,72.0,19.0,-2.0,0.776595744680851,0.4840425531914893,22.0,49.0,15,17,641.0,903.0,0.656,0.7147058823529412,13,16,6,13,0.0,1.0,0.0,63.0,0.0,0.89,0.5106382978723404,0.2234042553191489,0.656,0.7147058823529412,0.8823529411764706,1.0,0.3829787234042553,0.7819148936170213,0.1,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
664,667,4,tier_1_same_season_position_draft_bucket_contract_stage,0.6105154622752906,5,True,2023,2023,00-0038117,00-0038124,Wan'Dale Robinson,Christian Watson,NYG,GB,WR,WR,2022.0,2022.0,2.0,2.0,43.0,34.0,round_2,round_2,1.0,1.0,rookie_contract,rookie_contract,78.4270397617124,44.011795456006865,0.5106382978723404,0.2553191489361702,1.860265,2.100233,1.077053,1.125047,47.0,71.0,66.0,63.0,19.0,-8.0,0.776595744680851,0.3989361702127659,22.0,56.0,15,9,641.0,446.0,0.656,0.7688888888888888,13,8,6,8,0.0,2.0,0.0,60.0,0.0,0.48,0.5106382978723404,0.2553191489361702,0.656,0.7688888888888888,0.8823529411764706,0.5294117647058824,0.3829787234042553,0.06382978723404255,0.1,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,1,1,0
664,691,5,tier_1_same_season_position_draft_bucket_contract_stage,0.8630669802767581,5,True,2023,2023,00-0038117,00-0039062,Wan'Dale Robinson,Jonathan Mingo,NYG,CAR,WR,WR,2022.0,2023.0,2.0,2.0,43.0,39.0,round_2,round_2,1.0,0.0,rookie_contract,rookie_contract,78.4270397617124,7.004056117347272,0.5106382978723404,0.0212765957446808,1.860265,1.610292,1.077053,4.191168,47.0,93.0,66.0,68.0,19.0,-25.0,0.776595744680851,0.2234042553191489,22.0,74.0,15,15,641.0,910.0,0.656,0.8973333333333334,13,14,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.0212765957446808,0.656,0.8973333333333334,0.8823529411764706,0.8823529411764706,0.3829787234042553,0.8138297872340425,0.1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
665,591,1,tier_1_same_season_position_draft_bucket_contract_stage,0.8140234066620061,5,True,2023,2023,00-0038120,00-0036223,Breece Hall,Jonathan Taylor,NYJ,IND,RB,RB,2022.0,2020.0,2.0,2.0,36.0,41.0,round_2,round_2,1.0,3.0,rookie_contract,rookie_contract,110.63134574937156,66.45558723860051,0.9,0.6166666666666667,2.048811,5.117482,1.114762,11.99,7.0,24.0,26.0,10.0,19.0,-14.0,0.7916666666666666,0.275,13.0,44.0,17,10,667.0,386.0,0.591764705882353,0.587,12,8,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6166666666666667,0.591764705882353,0.587,1.0,0.5882352941176471,0.85,0.3,0.1,0.3,1,1,0,1,1,0,1,0,1,1,0,1,0,1,-1,0,1,-1,1,1,0,1,1,0
665,596,2,tier_1_same_season_position_draft_bucket_contract_stage,1.0094702475554844,5,True,2023,2023,00-0038120,00-0036265,Breece Hall,AJ Dillon,NYJ,GB,RB,RB,2022.0,2020.0,2.0,2.0,36.0,62.0,round_2,round_2,1.0,3.0,rookie_contract,rookie_contract,110.63134574937156,35.58375529085877,0.9,0.25,2.048811,1.681855,1.114762,1.330795,7.0,46.0,26.0,31.0,19.0,-15.0,0.7916666666666666,0.25,13.0,46.0,17,15,667.0,494.0,0.591764705882353,0.5133333333333333,12,11,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.25,0.591764705882353,0.5133333333333333,1.0,0.8823529411764706,0.85,0.5,0.1,0.3,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
665,633,3,tier_1_same_season_position_draft_bucket_contract_stage,1.024565070517881,5,True,2023,2023,00-0038120,00-0036997,Breece Hall,Javonte Williams,NYJ,DEN,RB,RB,2022.0,2021.0,2.0,2.0,36.0,35.0,round_2,round_2,1.0,2.0,rookie_contract,rookie_contract,110.63134574937156,34.349102866449435,0.9,0.2333333333333333,2.048811,2.417933,1.114762,1.465978,7.0,47.0,26.0,23.0,19.0,-24.0,0.7916666666666666,0.1333333333333333,13.0,53.0,17,16,667.0,493.0,0.591764705882353,0.4806249999999999,12,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2333333333333333,0.591764705882353,0.4806249999999999,1.0,0.9411764705882353,0.85,0.48333333333333334,0.1,0.2,1,1,0,1,0,1,1,0,1,1,0,1,0,1,-1,0,0,0,1,0,1,1,1,0
665,703,4,tier_1_same_season_position_draft_bucket_contract_stage,1.1008790772990407,5,True,2023,2023,00-0038120,00-0039165,Breece Hall,Zach Charbonnet,NYJ,SEA,RB,RB,2022.0,2023.0,2.0,2.0,36.0,52.0,round_2,round_2,1.0,0.0,rookie_contract,rookie_contract,110.63134574937156,32.985121590819396,0.9,0.1833333333333333,2.048811,1.250196,1.114762,2.750784,7.0,50.0,26.0,34.0,19.0,-16.0,0.7916666666666666,0.225,13.0,47.0,17,16,667.0,478.0,0.591764705882353,0.486875,12,8,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1833333333333333,0.591764705882353,0.486875,1.0,0.9411764705882353,0.85,0.45,0.1,0.0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,-1,0,1,-1,1,1,0,1,1,0
668,614,1,tier_1_same_season_position_draft_bucket_contract_stage,1.0264556552759463,5,True,2023,2023,00-0038129,00-0036637,Cade Otton,Noah Gray,TB,KC,TE,TE,2022.0,2021.0,4.0,5.0,106.0,162.0,rounds_4_5,rounds_4_5,1.0,2.0,rookie_contract,rookie_contract,59.09098223960626,30.72730183908718,0.5135135135135135,0.054054054054054,1.108485,1.018445,0.9,0.94,19.0,36.0,31.0,33.0,12.0,-3.0,0.8378378378378378,0.4594594594594595,6.0,21.0,17,17,1064.0,592.0,0.9623529411764704,0.526470588235294,17,10,17,1,2.0,4.0,130.0,154.0,0.97,0.54,0.5135135135135135,0.054054054054054,0.9623529411764704,0.526470588235294,1.0,1.0,1.0,0.3783783783783784,0.1,0.2,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
668,617,2,tier_1_same_season_position_draft_bucket_contract_stage,1.0621490055427785,5,True,2023,2023,00-0038129,00-0036876,Cade Otton,Kylen Granson,TB,IND,TE,TE,2022.0,2021.0,4.0,4.0,106.0,127.0,rounds_4_5,rounds_4_5,1.0,2.0,rookie_contract,rookie_contract,59.09098223960626,43.30071193672369,0.5135135135135135,0.2162162162162162,1.108485,1.116591,0.9,0.94,19.0,30.0,31.0,30.0,12.0,0.0,0.8378378378378378,0.5675675675675675,6.0,17.0,17,15,1064.0,496.0,0.9623529411764704,0.4953333333333333,17,8,17,0,2.0,0.0,130.0,0.0,0.97,0.0,0.5135135135135135,0.2162162162162162,0.9623529411764704,0.4953333333333333,1.0,0.8823529411764706,1.0,0.1891891891891892,0.1,0.2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
669,591,1,tier_1_same_season_position_draft_bucket_contract_stage,0.4398646209413336,5,True,2023,2023,00-0038134,00-0036223,Kenneth Walker III,Jonathan Taylor,SEA,IND,RB,RB,2022.0,2020.0,2.0,2.0,41.0,41.0,round_2,round_2,1.0,3.0,rookie_contract,rookie_contract,86.63342706395197,66.45558723860051,0.7166666666666667,0.6166666666666667,1.918541,5.117482,1.088708,11.99,18.0,24.0,28.0,10.0,10.0,-14.0,0.6916666666666667,0.275,19.0,44.0,15,10,502.0,386.0,0.542,0.587,9,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.6166666666666667,0.542,0.587,0.8823529411764706,0.5882352941176471,0.5333333333333333,0.3,0.1,0.3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,1,0,1,1,0
669,596,2,tier_1_same_season_position_draft_bucket_contract_stage,0.6838814874588205,5,True,2023,2023,00-0038134,00-0036265,Kenneth Walker III,AJ Dillon,SEA,GB,RB,RB,2022.0,2020.0,2.0,2.0,41.0,62.0,round_2,round_2,1.0,3.0,rookie_contract,rookie_contract,86.63342706395197,35.58375529085877,0.7166666666666667,0.25,1.918541,1.681855,1.088708,1.330795,18.0,46.0,28.0,31.0,10.0,-15.0,0.6916666666666667,0.25,19.0,46.0,15,15,502.0,494.0,0.542,0.5133333333333333,9,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.25,0.542,0.5133333333333333,0.8823529411764706,0.8823529411764706,0.5333333333333333,0.5,0.1,0.3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
669,633,3,tier_1_same_season_position_draft_bucket_contract_stage,0.6967001098865487,5,True,2023,2023,00-0038134,00-0036997,Kenneth Walker III,Javonte Williams,SEA,DEN,RB,RB,2022.0,2021.0,2.0,2.0,41.0,35.0,round_2,round_2,1.0,2.0,rookie_contract,rookie_contract,86.63342706395197,34.349102866449435,0.7166666666666667,0.2333333333333333,1.918541,2.417933,1.088708,1.465978,18.0,47.0,28.0,23.0,10.0,-24.0,0.6916666666666667,0.1333333333333333,19.0,53.0,15,16,502.0,493.0,0.542,0.4806249999999999,9,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.2333333333333333,0.542,0.4806249999999999,0.8823529411764706,0.9411764705882353,0.5333333333333333,0.48333333333333334,0.1,0.2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,1,0
669,703,4,tier_1_same_season_position_draft_bucket_contract_stage,0.7684998360292865,5,True,2023,2023,00-0038134,00-0039165,Kenneth Walker III,Zach Charbonnet,SEA,SEA,RB,RB,2022.0,2023.0,2.0,2.0,41.0,52.0,round_2,round_2,1.0,0.0,rookie_contract,rookie_contract,86.63342706395197,32.985121590819396,0.7166666666666667,0.1833333333333333,1.918541,1.250196,1.088708,2.750784,18.0,50.0,28.0,34.0,10.0,-16.0,0.6916666666666667,0.225,19.0,47.0,15,16,502.0,478.0,0.542,0.486875,9,8,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.1833333333333333,0.542,0.486875,0.8823529411764706,0.9411764705882353,0.5333333333333333,0.45,0.1,0.0,1,1,0,1,1,0,0,1,-1,0,1,-1,0,1,-1,0,1,-1,1,1,0,1,1,0
670,602,1,tier_1_same_season_position_draft_bucket_contract_stage,0.777471857676923,5,True,2023,2023,00-0038393,00-0036345,Dontayvion Wicks,K.J. Osborn,GB,MIN,WR,WR,2023.0,2020.0,5.0,5.0,159.0,176.0,rounds_4_5,rounds_4_5,0.0,3.0,rookie_contract,rookie_contract,80.66054966505772,54.300214012577385,0.5212765957446809,0.3191489361702128,0.825636,2.809943,1.052544,2.743,46.0,65.0,91.0,57.0,45.0,-8.0,0.9148936170212766,0.3989361702127659,9.0,56.0,15,16,458.0,821.0,0.476,0.788125,7,15,2,12,2.0,0.0,58.0,0.0,0.475,0.0,0.5212765957446809,0.3191489361702128,0.476,0.788125,0.8823529411764706,0.9411764705882353,0.07446808510638298,0.648936170212766,0.0,0.3,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
670,599,2,tier_1_same_season_position_draft_bucket_contract_stage,0.871015574706745,5,True,2023,2023,00-0038393,00-0036309,Dontayvion Wicks,Darnell Mooney,GB,CHI,WR,WR,2023.0,2020.0,5.0,5.0,159.0,173.0,rounds_4_5,rounds_4_5,0.0,3.0,rookie_contract,rookie_contract,80.66054966505772,26.1329272024744,0.5212765957446809,0.0851063829787234,0.825636,3.063512,1.052544,2.993,46.0,87.0,91.0,54.0,45.0,-33.0,0.9148936170212766,0.1702127659574468,9.0,79.0,15,15,458.0,766.0,0.476,0.7466666666666666,7,14,2,11,2.0,0.0,58.0,0.0,0.475,0.0,0.5212765957446809,0.0851063829787234,0.476,0.7466666666666666,0.8823529411764706,0.8823529411764706,0.07446808510638298,0.5425531914893617,0.0,0.3,1,1,0,0,1,-1,1,1,0,1,1,0,0,1,-1,0,1,-1,0,1,-1,1,1,0
674,607,1,tier_1_same_season_position_draft_bucket_contract_stage,0.2752063136242401,5,True,2023,2023,00-0038543,00-0036407,Jaxon Smith-Njigba,Jerry Jeudy,SEA,DEN,WR,WR,2023.0,2020.0,1.0,1.0,20.0,15.0,round_1,round_1,0.0,3.0,rookie_contract,rookie_contract,71.31543197695666,74.352773686105,0.4361702127659574,0.4787234042553192,2.621329,4.834123,8.235316,2.681767,54.0,50.0,59.0,34.0,5.0,-16.0,0.5797872340425532,0.2765957446808511,39.0,69.0,17,16,675.0,662.0,0.648235294117647,0.65875,16,15,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.4361702127659574,0.4787234042553192,0.648235294117647,0.65875,1.0,0.9411764705882353,0.425531914893617,0.39361702127659576,0.0,0.3,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
674,675,2,tier_1_same_season_position_draft_bucket_contract_stage,0.28387204942977695,5,True,2023,2023,00-0038543,00-0038544,Jaxon Smith-Njigba,Quentin Johnston,SEA,LAC,WR,WR,2023.0,2023.0,1.0,1.0,20.0,21.0,round_1,round_1,0.0,0.0,rookie_contract,rookie_contract,71.31543197695666,43.65385488727064,0.4361702127659574,0.2446808510638297,2.621329,2.579779,8.235316,8.069116,54.0,72.0,59.0,60.0,5.0,-12.0,0.5797872340425532,0.324468085106383,39.0,63.0,17,17,675.0,748.0,0.648235294117647,0.65,16,12,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.4361702127659574,0.2446808510638297,0.648235294117647,0.65,1.0,1.0,0.425531914893617,0.5106382978723404,0.0,0.0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
674,638,3,tier_1_same_season_position_draft_bucket_contract_stage,0.38147910510894223,5,True,2023,2023,00-0038543,00-0037238,Jaxon Smith-Njigba,Drake London,SEA,ATL,WR,WR,2023.0,2022.0,1.0,1.0,20.0,8.0,round_1,round_1,0.0,1.0,rookie_contract,rookie_contract,71.31543197695666,82.43389044028001,0.4361702127659574,0.5319148936170213,2.621329,4.894198,8.235316,1.68384,54.0,45.0,59.0,33.0,5.0,-12.0,0.5797872340425532,0.324468085106383,39.0,63.0,17,16,675.0,860.0,0.648235294117647,0.8125,16,16,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.4361702127659574,0.5319148936170213,0.648235294117647,0.8125,1.0,0.9411764705882353,0.425531914893617,0.7127659574468085,0.0,0.1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
674,610,4,tier_1_same_season_position_draft_bucket_contract_stage,0.43978866091474283,5,True,2023,2023,00-0038543,00-0036550,Jaxon Smith-Njigba,Rashod Bateman,SEA,BAL,WR,WR,2023.0,2021.0,1.0,1.0,20.0,27.0,round_1,round_1,0.0,2.0,rookie_contract,rookie_contract,71.31543197695666,36.27940387406829,0.4361702127659574,0.1702127659574468,2.621329,3.436204,8.235316,1.805402,54.0,79.0,59.0,49.0,5.0,-30.0,0.5797872340425532,0.1914893617021276,39.0,76.0,17,16,675.0,610.0,0.648235294117647,0.5725,16,9,4,4,0.0,2.0,0.0,81.0,0.0,0.645,0.4361702127659574,0.1702127659574468,0.648235294117647,0.5725,1.0,0.9411764705882353,0.425531914893617,0.3191489361702128,0.0,0.2,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
674,640,5,tier_1_same_season_position_draft_bucket_contract_stage,0.5363194091817918,5,True,2023,2023,00-0038543,00-0037240,Jaxon Smith-Njigba,Jameson Williams,SEA,DET,WR,WR,2023.0,2022.0,1.0,1.0,20.0,12.0,round_1,round_1,0.0,1.0,rookie_contract,rookie_contract,71.31543197695666,50.28532926543848,0.4361702127659574,0.2978723404255319,2.621329,3.713318,8.235316,1.115812,54.0,67.0,59.0,47.0,5.0,-20.0,0.5797872340425532,0.2553191489361702,39.0,71.0,17,12,675.0,444.0,0.648235294117647,0.5325,16,8,4,0,0.0,3.0,0.0,133.0,0.0,0.6666666666666666,0.4361702127659574,0.2978723404255319,0.648235294117647,0.5325,1.0,0.7058823529411765,0.425531914893617,0.05319148936170213,0.0,0.1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
